date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:38:06	67164/67164	---M-Z	200	added ('OK')	text/html	etag:%221065c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/updating-parts-of-documents.html	./cloned-site/solr.apache.org/guide/6_6/updating-parts-of-documents.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:07	56030/56030	---M-Z	200	added ('OK')	text/html	etag:%22dade-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/detecting-languages-during-indexing.html	./cloned-site/solr.apache.org/guide/6_6/detecting-languages-during-indexing.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:08	49449/49449	---M-Z	200	added ('OK')	text/html	etag:%22c129-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/de-duplication.html	./cloned-site/solr.apache.org/guide/6_6/de-duplication.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:09	42253/42253	---M-Z	200	added ('OK')	text/html	etag:%22a50d-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/content-streams.html	./cloned-site/solr.apache.org/guide/6_6/content-streams.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:10	56169/56169	---M-Z	200	added ('OK')	text/html	etag:%22db69-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/uima-integration.html	./cloned-site/solr.apache.org/guide/6_6/uima-integration.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:11	43933/43933	---M-Z	200	added ('OK')	text/html	etag:%22ab9d-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/searching.html	./cloned-site/solr.apache.org/guide/6_6/searching.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:12	45243/45243	---M-Z	200	added ('OK')	text/html	etag:%22b0bb-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/overview-of-searching-in-solr.html	./cloned-site/solr.apache.org/guide/6_6/overview-of-searching-in-solr.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:13	38747/38747	---M-Z	200	added ('OK')	text/html	etag:%22975b-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/velocity-search-ui.html	./cloned-site/solr.apache.org/guide/6_6/velocity-search-ui.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:14	42755/42755	---M-Z	200	added ('OK')	text/html	etag:%22a703-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/relevance.html	./cloned-site/solr.apache.org/guide/6_6/relevance.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:15	39362/39362	---M-Z	200	added ('OK')	text/html	etag:%2299c2-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/query-syntax-and-parsing.html	./cloned-site/solr.apache.org/guide/6_6/query-syntax-and-parsing.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:16	74625/74625	---M-Z	200	added ('OK')	text/html	etag:%2212381-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-standard-query-parser.html	./cloned-site/solr.apache.org/guide/6_6/the-standard-query-parser.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:18	62554/62554	---M-Z	200	added ('OK')	text/html	etag:%22f45a-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-dismax-query-parser.html	./cloned-site/solr.apache.org/guide/6_6/the-dismax-query-parser.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:18	55699/55699	---M-Z	200	added ('OK')	text/html	etag:%22d993-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-extended-dismax-query-parser.html	./cloned-site/solr.apache.org/guide/6_6/the-extended-dismax-query-parser.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:19	80188/80188	---M-Z	200	added ('OK')	text/html	etag:%221393c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/function-queries.html	./cloned-site/solr.apache.org/guide/6_6/function-queries.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:20	42108/42108	---M-Z	200	added ('OK')	text/html	etag:%22a47c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/local-parameters-in-queries.html	./cloned-site/solr.apache.org/guide/6_6/local-parameters-in-queries.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:21	130446/130446	---M-Z	200	added ('OK')	text/html	etag:%221fd8e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/other-parsers.html	./cloned-site/solr.apache.org/guide/6_6/other-parsers.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:23	108475/108475	---M-Z	200	added ('OK')	text/html	etag:%221a7bb-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/faceting.html	./cloned-site/solr.apache.org/guide/6_6/faceting.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:23	52961/52961	---M-Z	200	added ('OK')	text/html	etag:%22cee1-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/blockjoin-faceting.html	./cloned-site/solr.apache.org/guide/6_6/blockjoin-faceting.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:24	83595/83595	---M-Z	200	added ('OK')	text/html	etag:%221468b-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/highlighting.html	./cloned-site/solr.apache.org/guide/6_6/highlighting.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:25	91552/91552	---M-Z	200	added ('OK')	text/html	etag:%22165a0-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/spell-checking.html	./cloned-site/solr.apache.org/guide/6_6/spell-checking.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:26	44369/44369	---M-Z	200	added ('OK')	text/html	etag:%22ad51-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/query-re-ranking.html	./cloned-site/solr.apache.org/guide/6_6/query-re-ranking.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:28	104222/104222	---M-Z	200	added ('OK')	text/html	etag:%221971e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/learning-to-rank.html	./cloned-site/solr.apache.org/guide/6_6/learning-to-rank.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:28	66018/66018	---M-Z	200	added ('OK')	text/html	etag:%22101e2-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/transforming-result-documents.html	./cloned-site/solr.apache.org/guide/6_6/transforming-result-documents.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:29	88517/88517	---M-Z	200	added ('OK')	text/html	etag:%22159c5-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/suggester.html	./cloned-site/solr.apache.org/guide/6_6/suggester.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:30	47695/47695	---M-Z	200	added ('OK')	text/html	etag:%22ba4f-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/morelikethis.html	./cloned-site/solr.apache.org/guide/6_6/morelikethis.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:31	63644/63644	---M-Z	200	added ('OK')	text/html	etag:%22f89c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/pagination-of-results.html	./cloned-site/solr.apache.org/guide/6_6/pagination-of-results.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:32	50479/50479	---M-Z	200	added ('OK')	text/html	etag:%22c52f-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/collapse-and-expand-results.html	./cloned-site/solr.apache.org/guide/6_6/collapse-and-expand-results.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:33	65812/65812	---M-Z	200	added ('OK')	text/html	etag:%2210114-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/result-grouping.html	./cloned-site/solr.apache.org/guide/6_6/result-grouping.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:34	83251/83251	---M-Z	200	added ('OK')	text/html	etag:%2214533-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/result-clustering.html	./cloned-site/solr.apache.org/guide/6_6/result-clustering.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:36	81817/81817	---M-Z	200	added ('OK')	text/html	etag:%2213f99-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/spatial-search.html	./cloned-site/solr.apache.org/guide/6_6/spatial-search.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:36	72376/72376	---M-Z	200	added ('OK')	text/html	etag:%2211ab8-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-terms-component.html	./cloned-site/solr.apache.org/guide/6_6/the-terms-component.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:37	57813/57813	---M-Z	200	added ('OK')	text/html	etag:%22e1d5-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-term-vector-component.html	./cloned-site/solr.apache.org/guide/6_6/the-term-vector-component.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:39	69323/69323	---M-Z	200	added ('OK')	text/html	etag:%2210ecb-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-stats-component.html	./cloned-site/solr.apache.org/guide/6_6/the-stats-component.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:39	52390/52390	---M-Z	200	added ('OK')	text/html	etag:%22cca6-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-query-elevation-component.html	./cloned-site/solr.apache.org/guide/6_6/the-query-elevation-component.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:40	69558/69558	---M-Z	200	added ('OK')	text/html	etag:%2210fb6-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/response-writers.html	./cloned-site/solr.apache.org/guide/6_6/response-writers.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:41	53694/53694	---M-Z	200	added ('OK')	text/html	etag:%22d1be-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/velocity-response-writer.html	./cloned-site/solr.apache.org/guide/6_6/velocity-response-writer.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:42	50268/50268	---M-Z	200	added ('OK')	text/html	etag:%22c45c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/near-real-time-searching.html	./cloned-site/solr.apache.org/guide/6_6/near-real-time-searching.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:43	45070/45070	---M-Z	200	added ('OK')	text/html	etag:%22b00e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/realtime-get.html	./cloned-site/solr.apache.org/guide/6_6/realtime-get.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:44	42172/42172	---M-Z	200	added ('OK')	text/html	etag:%22a4bc-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/exporting-result-sets.html	./cloned-site/solr.apache.org/guide/6_6/exporting-result-sets.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:46	54547/54547	---M-Z	200	added ('OK')	text/html	etag:%22d513-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/streaming-expressions.html	./cloned-site/solr.apache.org/guide/6_6/streaming-expressions.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:47	75472/75472	---M-Z	200	added ('OK')	text/html	etag:%22126d0-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/stream-sources.html	./cloned-site/solr.apache.org/guide/6_6/stream-sources.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:47	101793/101793	---M-Z	200	added ('OK')	text/html	etag:%2218da1-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/stream-decorators.html	./cloned-site/solr.apache.org/guide/6_6/stream-decorators.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:48	59755/59755	---M-Z	200	added ('OK')	text/html	etag:%22e96b-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/stream-evaluators.html	./cloned-site/solr.apache.org/guide/6_6/stream-evaluators.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:49	87635/87635	---M-Z	200	added ('OK')	text/html	etag:%2215653-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/graph-traversal.html	./cloned-site/solr.apache.org/guide/6_6/graph-traversal.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:50	83572/83572	---M-Z	200	added ('OK')	text/html	etag:%2214674-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/parallel-sql-interface.html	./cloned-site/solr.apache.org/guide/6_6/parallel-sql-interface.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:51	44661/44661	---M-Z	200	added ('OK')	text/html	etag:%22ae75-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-jdbc-dbvisualizer.html	./cloned-site/solr.apache.org/guide/6_6/solr-jdbc-dbvisualizer.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:53	42630/42630	---M-Z	200	added ('OK')	text/html	etag:%22a686-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-jdbc-squirrel-sql.html	./cloned-site/solr.apache.org/guide/6_6/solr-jdbc-squirrel-sql.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:53	42182/42182	---M-Z	200	added ('OK')	text/html	etag:%22a4c6-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-jdbc-apache-zeppelin.html	./cloned-site/solr.apache.org/guide/6_6/solr-jdbc-apache-zeppelin.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:54	47630/47630	---M-Z	200	added ('OK')	text/html	etag:%22ba0e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-jdbc-python-jython.html	./cloned-site/solr.apache.org/guide/6_6/solr-jdbc-python-jython.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:55	40373/40373	---M-Z	200	added ('OK')	text/html	etag:%229db5-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-jdbc-r.html	./cloned-site/solr.apache.org/guide/6_6/solr-jdbc-r.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:56	40156/40156	---M-Z	200	added ('OK')	text/html	etag:%229cdc-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/the-well-configured-solr-instance.html	./cloned-site/solr.apache.org/guide/6_6/the-well-configured-solr-instance.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:57	52156/52156	---M-Z	200	added ('OK')	text/html	etag:%22cbbc-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/configuring-solrconfig-xml.html	./cloned-site/solr.apache.org/guide/6_6/configuring-solrconfig-xml.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:58	43164/43164	---M-Z	200	added ('OK')	text/html	etag:%22a89c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/datadir-and-directoryfactory-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/datadir-and-directoryfactory-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:38:59	41415/41415	---M-Z	200	added ('OK')	text/html	etag:%22a1c7-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/lib-directives-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/lib-directives-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:00	46570/46570	---M-Z	200	added ('OK')	text/html	etag:%22b5ea-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/schema-factory-definition-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/schema-factory-definition-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:01	59372/59372	---M-Z	200	added ('OK')	text/html	etag:%22e7ec-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/indexconfig-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/indexconfig-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:02	58281/58281	---M-Z	200	added ('OK')	text/html	etag:%22e3a9-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/requesthandlers-and-searchcomponents-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/requesthandlers-and-searchcomponents-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:03	49508/49508	---M-Z	200	added ('OK')	text/html	etag:%22c164-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/initparams-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/initparams-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:04	53682/53682	---M-Z	200	added ('OK')	text/html	etag:%22d1b2-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/updatehandlers-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/updatehandlers-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:05	58889/58889	---M-Z	200	added ('OK')	text/html	etag:%22e609-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/query-settings-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/query-settings-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:06	48258/48258	---M-Z	200	added ('OK')	text/html	etag:%22bc82-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/requestdispatcher-in-solrconfig.html	./cloned-site/solr.apache.org/guide/6_6/requestdispatcher-in-solrconfig.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:07	89208/89208	---M-Z	200	added ('OK')	text/html	etag:%2215c78-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/update-request-processors.html	./cloned-site/solr.apache.org/guide/6_6/update-request-processors.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:08	41383/41383	---M-Z	200	added ('OK')	text/html	etag:%22a1a7-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/codec-factory.html	./cloned-site/solr.apache.org/guide/6_6/codec-factory.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:09	40715/40715	---M-Z	200	added ('OK')	text/html	etag:%229f0b-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-cores-and-solr-xml.html	./cloned-site/solr.apache.org/guide/6_6/solr-cores-and-solr-xml.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:10	60059/60059	---M-Z	200	added ('OK')	text/html	etag:%22ea9b-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/format-of-solr-xml.html	./cloned-site/solr.apache.org/guide/6_6/format-of-solr-xml.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:11	47154/47154	---M-Z	200	added ('OK')	text/html	etag:%22b832-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/defining-core-properties.html	./cloned-site/solr.apache.org/guide/6_6/defining-core-properties.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:12	80315/80315	---M-Z	200	added ('OK')	text/html	etag:%22139bb-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/coreadmin-api.html	./cloned-site/solr.apache.org/guide/6_6/coreadmin-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:13	39190/39190	---M-Z	200	added ('OK')	text/html	etag:%229916-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/config-sets.html	./cloned-site/solr.apache.org/guide/6_6/config-sets.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:14	38310/38310	---M-Z	200	added ('OK')	text/html	etag:%2295a6-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/configuration-apis.html	./cloned-site/solr.apache.org/guide/6_6/configuration-apis.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:15	48913/48913	---M-Z	200	added ('OK')	text/html	etag:%22bf11-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/blob-store-api.html	./cloned-site/solr.apache.org/guide/6_6/blob-store-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:16	78208/78208	---M-Z	200	added ('OK')	text/html	etag:%2213180-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/config-api.html	./cloned-site/solr.apache.org/guide/6_6/config-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:17	54559/54559	---M-Z	200	added ('OK')	text/html	etag:%22d51f-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/request-parameters-api.html	./cloned-site/solr.apache.org/guide/6_6/request-parameters-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:18	62687/62687	---M-Z	200	added ('OK')	text/html	etag:%22f4df-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/managed-resources.html	./cloned-site/solr.apache.org/guide/6_6/managed-resources.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:19	56899/56899	---M-Z	200	added ('OK')	text/html	etag:%22de43-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/implicit-requesthandlers.html	./cloned-site/solr.apache.org/guide/6_6/implicit-requesthandlers.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:20	38869/38869	---M-Z	200	added ('OK')	text/html	etag:%2297d5-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solr-plugins.html	./cloned-site/solr.apache.org/guide/6_6/solr-plugins.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:21	51415/51415	---M-Z	200	added ('OK')	text/html	etag:%22c8d7-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/adding-custom-plugins-in-solrcloud-mode.html	./cloned-site/solr.apache.org/guide/6_6/adding-custom-plugins-in-solrcloud-mode.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:22	43930/43930	---M-Z	200	added ('OK')	text/html	etag:%22ab9a-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/jvm-settings.html	./cloned-site/solr.apache.org/guide/6_6/jvm-settings.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:23	39847/39847	---M-Z	200	added ('OK')	text/html	etag:%229ba7-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/managing-solr.html	./cloned-site/solr.apache.org/guide/6_6/managing-solr.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:24	64250/64250	---M-Z	200	added ('OK')	text/html	etag:%22fafa-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/taking-solr-to-production.html	./cloned-site/solr.apache.org/guide/6_6/taking-solr-to-production.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:25	39416/39416	---M-Z	200	added ('OK')	text/html	etag:%2299f8-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/securing-solr.html	./cloned-site/solr.apache.org/guide/6_6/securing-solr.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:26	52997/52997	---M-Z	200	added ('OK')	text/html	etag:%22cf05-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/authentication-and-authorization-plugins.html	./cloned-site/solr.apache.org/guide/6_6/authentication-and-authorization-plugins.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:27	50099/50099	---M-Z	200	added ('OK')	text/html	etag:%22c3b3-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/basic-authentication-plugin.html	./cloned-site/solr.apache.org/guide/6_6/basic-authentication-plugin.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:28	52053/52053	---M-Z	200	added ('OK')	text/html	etag:%22cb55-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/hadoop-authentication-plugin.html	./cloned-site/solr.apache.org/guide/6_6/hadoop-authentication-plugin.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:29	76856/76856	---M-Z	200	added ('OK')	text/html	etag:%2212c38-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/kerberos-authentication-plugin.html	./cloned-site/solr.apache.org/guide/6_6/kerberos-authentication-plugin.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:30	60023/60023	---M-Z	200	added ('OK')	text/html	etag:%22ea77-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/rule-based-authorization-plugin.html	./cloned-site/solr.apache.org/guide/6_6/rule-based-authorization-plugin.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:31	66646/66646	---M-Z	200	added ('OK')	text/html	etag:%2210456-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/enabling-ssl.html	./cloned-site/solr.apache.org/guide/6_6/enabling-ssl.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:32	62534/62534	---M-Z	200	added ('OK')	text/html	etag:%22f446-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/running-solr-on-hdfs.html	./cloned-site/solr.apache.org/guide/6_6/running-solr-on-hdfs.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:33	59511/59511	---M-Z	200	added ('OK')	text/html	etag:%22e877-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/making-and-restoring-backups.html	./cloned-site/solr.apache.org/guide/6_6/making-and-restoring-backups.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:35	48814/48814	---M-Z	200	added ('OK')	text/html	etag:%22beae-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/configuring-logging.html	./cloned-site/solr.apache.org/guide/6_6/configuring-logging.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:35	46583/46583	---M-Z	200	added ('OK')	text/html	etag:%22b5f7-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/using-jmx-with-solr.html	./cloned-site/solr.apache.org/guide/6_6/using-jmx-with-solr.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:36	41862/41862	---M-Z	200	added ('OK')	text/html	etag:%22a386-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/mbean-request-handler.html	./cloned-site/solr.apache.org/guide/6_6/mbean-request-handler.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:38	54741/54741	---M-Z	200	added ('OK')	text/html	etag:%22d5d5-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/performance-statistics-reference.html	./cloned-site/solr.apache.org/guide/6_6/performance-statistics-reference.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:38	66302/66302	---M-Z	200	added ('OK')	text/html	etag:%22102fe-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/metrics-reporting.html	./cloned-site/solr.apache.org/guide/6_6/metrics-reporting.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
